review_id,user_id,product_id,category,brand,city,rating,review_text,review_date,helpful_votes,purchase_count_90d,avg_spend_90d,return_rate,sentiment_label,topics_tags,label_bin,kmeans_cluster,dbscan_cluster
R00111,U1247,P2059,Ropa,UrbanWear,New York,3,Compré en UrbanWear (Ropa). Me pareció normal; atención y sabor fueron determinantes. Nada especial.,2024-03-05,3,1,9.79,0.4,neutral,"atención,devolución,garantía",0,1,0
R00112,U1360,P2081,Electrónica,VoltPro,Quito,5,El electrónica de VoltPro es limpio. La devolución fue adecuada y la talla podría mejorar. Cinco estrellas.,2024-04-21,1,1,75.67,0.02,positivo,"ubicación,sabor,devolución",1,2,17
R00113,U1346,P2081,Electrónica,VoltPro,Bogotá,3,El electrónica de VoltPro es estándar. La garantía fue adecuada y la envío podría mejorar. Cumple lo básico.,2024-04-24,1,0,108.52,0.08,neutral,"wifi,higiene,talla",0,2,-1
R00114,U1226,P2042,Ropa,UrbanWear,Puerto Plata,3,"Para ser Ropa, UrbanWear resultó promedio. Destaco wifi, aunque garantía no fue ideal. Cumple lo básico.",2023-02-22,0,1,45.64,0.24,neutral,"batería,garantía,ubicación",0,0,-1
R00115,U1055,P2057,Hotel,Sueño Real,Miami,5,Compré en Sueño Real (Hotel). Me pareció cómodo; envío y talla fueron determinantes. Muy recomendado.,2023-06-04,1,0,73.62,0.11,positivo,"comodidad,talla,devolución",1,1,0
R00116,U1119,P2124,Ropa,UrbanWear,Lima,5,El ropa de UrbanWear es limpio. La calidad fue adecuada y la talla podría mejorar. Vale cada peso.,2023-04-20,4,2,36.64,0.03,positivo,"envío,calidad,higiene",1,2,13
R00117,U1080,P2046,Ropa,ClassicLine,Panamá,3,El ropa de ClassicLine es correcto. La devolución fue adecuada y la garantía podría mejorar. Cumple lo básico.,2023-07-02,3,2,24.94,0.12,neutral,"higiene,batería,ubicación",0,2,-1
R00118,U1393,P2069,Hotel,Hotel Mar Azul,Panamá,5,El hotel de Hotel Mar Azul es cómodo. La talla fue adecuada y la devolución podría mejorar. Cinco estrellas.,2024-05-24,1,0,266.23,0.32,positivo,"calidad,batería,comodidad",1,2,-1
R00119,U1089,P2051,Electrónica,TecnoMax,Panamá,5,"Para ser Electrónica, TecnoMax resultó amable. Destaco precio, aunque devolución no fue ideal. Vale cada peso.",2023-03-13,1,1,141.52,0.15,positivo,"higiene,precio,envío",1,0,19
R00120,U1019,P2049,Hotel,EcoStay,Panamá,3,"Probé EcoStay en categoría Hotel. Experiencia normal. sabor bien, garantía regular. Está bien por el precio.",2023-04-11,5,0,362.9,0.1,neutral,"envío,garantía,comodidad",0,1,-1
R00121,U1068,P2136,Electrónica,Auralink,New York,5,"Para ser Electrónica, Auralink resultó cómodo. Destaco sabor, aunque precio no fue ideal. Lo volvería a comprar.",2024-07-31,2,0,22.19,0.05,positivo,"wifi,ubicación,garantía",1,0,11
R00122,U1095,P2117,Electrónica,Photonix,San Juan,4,"Probé Photonix en categoría Electrónica. Experiencia delicioso. batería bien, atención regular. Cinco estrellas.",2023-10-23,3,0,47.95,0.05,positivo,"envío,talla,sabor",1,1,0
R00123,U1218,P2018,Supermercado,MercadoPlus,Santo Domingo,5,Compré en MercadoPlus (Supermercado). Me pareció amable; precio y atención fueron determinantes. Lo volvería a comprar.,2023-02-02,1,2,20.62,0.12,positivo,"wifi,sabor,calidad",1,1,0
R00124,U1133,P2092,Restaurante,SushiGo,Barcelona,4,El restaurante de SushiGo es delicioso. La garantía fue adecuada y la batería podría mejorar. Superó mis expectativas.,2024-01-31,3,1,65.84,0.03,positivo,"higiene,atención,ubicación",1,2,-1
R00125,U1334,P2075,Supermercado,MercadoPlus,New York,5,"Para ser Supermercado, MercadoPlus resultó excelente. Destaco ubicación, aunque garantía no fue ideal. Lo volvería a comprar.",2023-01-23,8,1,78.81,0.11,positivo,"sabor,talla,atención",1,0,-1
R00126,U1060,P2146,Restaurante,El Asadero,New York,4,"Probé El Asadero en categoría Restaurante. Experiencia duradero. atención bien, precio regular. Muy recomendado.",2024-02-08,3,2,75.92,0.15,positivo,"batería,garantía,sabor",1,1,0
R00127,U1310,P2141,Restaurante,El Asadero,Miami,2,Compré en El Asadero (Restaurante). Me pareció defectuoso; devolución y batería fueron determinantes. No valió la pena.,2023-11-21,3,1,24.93,0.09,negativo,"sabor,higiene,wifi",0,1,0
R00128,U1386,P2041,Supermercado,Abarrotes 24,Santiago de los Caballeros,2,"Abarrotes 24 (Supermercado) was defectuoso. talla ok, sabor meh. No valió la pena.",2023-06-10,1,1,31.81,0.2,negativo,"comodidad,calidad,wifi",0,1,0
R00129,U1031,P2020,Supermercado,MaxiMarket,Santiago de los Caballeros,2,"Probé MaxiMarket en categoría Supermercado. Experiencia frágil. precio bien, atención regular. No valió la pena.",2023-06-11,1,0,69.01,0.14,negativo,"wifi,devolución,atención",0,1,14
R00130,U1348,P2044,Ropa,Fit&Go,Puerto Plata,4,"Probé Fit&Go en categoría Ropa. Experiencia económico. wifi bien, ubicación regular. Lo volvería a comprar.",2024-07-25,2,2,106.29,0.2,positivo,"atención,talla,comodidad",1,1,0
R00131,U1262,P2140,Ropa,EcoThread,Ciudad de México,3,El ropa de EcoThread es aceptable. La ubicación fue adecuada y la talla podría mejorar. Ni bien ni mal.,2023-03-08,2,0,47.12,0.07,neutral,"higiene,ubicación,comodidad",0,2,3
R00132,U1130,P2079,Hotel,CityLights,Lima,4,El hotel de CityLights es duradero. La envío fue adecuada y la ubicación podría mejorar. Lo volvería a comprar.,2023-06-21,2,0,337.11,0.16,positivo,"envío,talla,atención",1,2,-1
R00133,U1030,P2017,Ropa,Fit&Go,Bogotá,2,"Probé Fit&Go en categoría Ropa. Experiencia caro. precio bien, atención regular. Nunca más.",2023-04-09,6,0,49.8,0.21,negativo,"calidad,ubicación,envío",0,1,0
R00134,U1195,P2044,Ropa,Fit&Go,Puerto Plata,5,El ropa de Fit&Go es maravilloso. La precio fue adecuada y la talla podría mejorar. Cinco estrellas.,2023-04-12,0,2,25.51,0.03,positivo,"ubicación,higiene,talla",1,2,-1
R00135,U1275,P2014,Supermercado,EcoMarket,Miami,3,"Probé EcoMarket en categoría Supermercado. Experiencia esperado. envío bien, calidad regular. Cumple lo básico.",2023-03-06,2,0,199.79,0.04,neutral,"higiene,wifi,precio",0,1,0
R00136,U1368,P2140,Ropa,EcoThread,Madrid,4,"Para ser Ropa, EcoThread resultó amable. Destaco atención, aunque wifi no fue ideal. Muy recomendado.",2023-12-14,1,2,40.4,0.08,positivo,"wifi,higiene,devolución",1,0,-1
R00137,U1371,P2089,Hotel,EcoStay,Santiago de los Caballeros,5,El hotel de EcoStay es amable. La devolución fue adecuada y la envío podría mejorar. Cinco estrellas.,2023-12-03,0,2,187.99,0.0,positivo,"devolución,calidad,envío",1,2,-1
R00138,U1304,P2033,Restaurante,La Trattoria,Lima,4,Compré en La Trattoria (Restaurante). Me pareció excelente; talla y envío fueron determinantes. Muy recomendado.,2024-01-31,1,0,89.65,0.05,positivo,"envío,ubicación,comodidad",1,1,0
R00139,U1111,P2140,Ropa,EcoThread,Madrid,3,"Para ser Ropa, EcoThread resultó normal. Destaco atención, aunque devolución no fue ideal. Nada especial.",2023-12-29,5,0,92.84,0.12,neutral,"devolución,envío,precio",0,0,-1
R00140,U1154,P2067,Ropa,UrbanWear,Panamá,2,"UrbanWear (Ropa) was incómodo. garantía ok, sabor meh. Nunca más.",2024-05-12,2,1,25.06,0.08,negativo,"precio,batería,wifi",0,1,0
R00141,U1376,P2092,Restaurante,SushiGo,Atlanta,5,"Probé SushiGo en categoría Restaurante. Experiencia amable. ubicación bien, envío regular. Cinco estrellas.",2024-05-29,4,1,16.62,0.15,positivo,"precio,batería,talla",1,1,-1
R00142,U1268,P2037,Restaurante,La Trattoria,Madrid,3,"Probé La Trattoria en categoría Restaurante. Experiencia correcto. garantía bien, ubicación regular. Cumple lo básico.",2023-06-04,0,0,61.17,0.42,neutral,"sabor,talla,higiene",0,1,0
R00143,U1115,P2129,Electrónica,TecnoMax,Ciudad de México,2,Compré en TecnoMax (Electrónica). Me pareció defectuoso; wifi y higiene fueron determinantes. No lo recomiendo.,2023-03-05,4,0,35.24,0.1,negativo,"garantía,talla,precio",0,1,0
R00144,U1124,P2136,Electrónica,Auralink,Santo Domingo,4,Compré en Auralink (Electrónica). Me pareció maravilloso; sabor y calidad fueron determinantes. Vale cada peso.,2024-01-28,1,3,44.35,0.02,positivo,"garantía,atención,sabor",1,1,0
R00145,U1137,P2081,Electrónica,VoltPro,Buenos Aires,4,Compré en VoltPro (Electrónica). Me pareció duradero; calidad y garantía fueron determinantes. Lo volvería a comprar.,2024-03-14,1,2,9.75,0.14,positivo,"higiene,batería,comodidad",1,1,0
R00146,U1106,P2068,Hotel,Andes Inn,Panamá,4,"Probé Andes Inn en categoría Hotel. Experiencia cómodo. talla bien, calidad regular. Muy recomendado.",2023-02-08,2,1,182.25,0.09,positivo,"sabor,garantía,envío",1,1,0
R00147,U1124,P2088,Restaurante,SushiGo,Buenos Aires,3,"Probé SushiGo en categoría Restaurante. Experiencia correcto. wifi bien, sabor regular. Cumple lo básico.",2024-01-27,2,0,82.19,0.03,neutral,"talla,comodidad,atención",0,1,0
R00148,U1273,P2023,Hotel,Hotel Mar Azul,Atlanta,4,"Probé Hotel Mar Azul en categoría Hotel. Experiencia delicioso. wifi bien, ubicación regular. Superó mis expectativas.",2023-12-16,1,0,130.5,0.11,positivo,"batería,sabor,garantía",1,1,8
R00149,U1163,P2020,Supermercado,MaxiMarket,Barcelona,2,El supermercado de MaxiMarket es grosero. La comodidad fue adecuada y la atención podría mejorar. No lo recomiendo.,2023-01-15,3,0,34.96,0.01,negativo,"atención,sabor,talla",0,2,22
R00150,U1283,P2010,Supermercado,Abarrotes 24,Buenos Aires,3,Compré en Abarrotes 24 (Supermercado). Me pareció estándar; atención y higiene fueron determinantes. Cumple lo básico.,2024-05-19,3,0,59.13,0.03,neutral,"comodidad,devolución,higiene",0,1,0
R00151,U1281,P2020,Supermercado,MaxiMarket,Puerto Plata,3,"Probé MaxiMarket en categoría Supermercado. Experiencia estándar. talla bien, batería regular. Podría mejorar.",2023-11-24,1,1,97.45,0.11,neutral,"batería,devolución,sabor",0,1,0
R00152,U1375,P2056,Supermercado,MercadoPlus,Lima,4,El supermercado de MercadoPlus es rápido. La ubicación fue adecuada y la precio podría mejorar. Cinco estrellas.,2024-07-06,3,0,51.99,0.35,positivo,"devolución,sabor,precio",1,2,17
R00153,U1017,P2047,Electrónica,VoltPro,Santo Domingo,4,Compré en VoltPro (Electrónica). Me pareció excelente; precio y talla fueron determinantes. Vale cada peso.,2023-02-04,2,0,39.93,0.0,positivo,"calidad,batería,envío",1,1,0
R00154,U1111,P2121,Restaurante,Sabores Doña Ana,Miami,3,"Probé Sabores Doña Ana en categoría Restaurante. Experiencia aceptable. batería bien, talla regular. Ni bien ni mal.",2024-07-13,2,1,49.58,0.13,neutral,"wifi,ubicación,sabor",0,1,-1
R00155,U1249,P2070,Ropa,EcoThread,Lima,3,"Para ser Ropa, EcoThread resultó normal. Destaco envío, aunque calidad no fue ideal. Podría mejorar.",2023-11-11,0,0,72.48,0.07,neutral,"envío,devolución,wifi",0,0,2
R00156,U1146,P2042,Ropa,UrbanWear,Madrid,4,Compré en UrbanWear (Ropa). Me pareció amable; calidad y precio fueron determinantes. Muy recomendado.,2023-01-21,4,1,66.7,0.4,positivo,"envío,wifi,batería",1,1,0
R00157,U1317,P2067,Ropa,UrbanWear,Quito,3,"Probé UrbanWear en categoría Ropa. Experiencia estándar. calidad bien, higiene regular. Podría mejorar.",2023-11-15,1,2,54.38,0.05,neutral,"wifi,garantía,sabor",0,1,0
R00158,U1124,P2105,Hotel,EcoStay,Santo Domingo,5,"Probé EcoStay en categoría Hotel. Experiencia maravilloso. calidad bien, ubicación regular. Lo volvería a comprar.",2023-03-05,2,0,204.9,0.06,positivo,"talla,atención,garantía",1,1,0
R00159,U1326,P2002,Ropa,ClassicLine,Panamá,2,El ropa de ClassicLine es terrible. La higiene fue adecuada y la talla podría mejorar. Nunca más.,2023-03-10,3,2,139.65,0.18,negativo,"envío,talla,precio",0,2,-1
R00160,U1270,P2021,Supermercado,MaxiMarket,Panamá,2,"Para ser Supermercado, MaxiMarket resultó frágil. Destaco garantía, aunque envío no fue ideal. Nunca más.",2023-08-07,1,0,65.1,0.1,negativo,"envío,atención,talla",0,0,-1
R00161,U1278,P2013,Ropa,EcoThread,Panamá,3,"Probé EcoThread en categoría Ropa. Experiencia promedio. envío bien, garantía regular. Nada especial.",2023-11-23,3,0,47.12,0.1,neutral,"comodidad,batería,envío",0,1,0
R00162,U1039,P2068,Hotel,Andes Inn,Ciudad de México,2,"Para ser Hotel, Andes Inn resultó incómodo. Destaco higiene, aunque talla no fue ideal. No valió la pena.",2023-01-02,2,0,474.5,0.13,negativo,"garantía,precio,comodidad",0,0,-1
R00163,U1386,P2132,Electrónica,NeuroSoft,Bogotá,3,El electrónica de NeuroSoft es normal. La envío fue adecuada y la precio podría mejorar. Nada especial.,2023-01-09,4,1,49.05,0.09,neutral,"talla,precio,calidad",0,2,-1
R00164,U1309,P2115,Restaurante,Cafeto,Buenos Aires,2,"Probé Cafeto en categoría Restaurante. Experiencia grosero. envío bien, talla regular. No cumple lo prometido.",2024-06-02,0,2,26.28,0.12,negativo,"devolución,comodidad,talla",0,1,0
R00165,U1116,P2147,Ropa,Fit&Go,Atlanta,5,El ropa de Fit&Go es amable. La batería fue adecuada y la comodidad podría mejorar. Muy recomendado.,2023-10-18,3,1,85.82,0.04,positivo,"sabor,wifi,higiene",1,2,-1
R00166,U1316,P2051,Electrónica,TecnoMax,New York,1,Compré en TecnoMax (Electrónica). Me pareció terrible; precio y ubicación fueron determinantes. No cumple lo prometido.,2024-02-26,2,1,63.47,0.02,negativo,"garantía,atención,calidad",0,1,0
R00167,U1199,P2140,Ropa,EcoThread,Santiago de los Caballeros,4,"Para ser Ropa, EcoThread resultó maravilloso. Destaco garantía, aunque wifi no fue ideal. Lo volvería a comprar.",2023-04-21,1,4,44.92,0.02,positivo,"sabor,devolución,calidad",1,0,10
R00168,U1067,P2056,Supermercado,MercadoPlus,Santiago de los Caballeros,3,El supermercado de MercadoPlus es correcto. La wifi fue adecuada y la comodidad podría mejorar. Ni bien ni mal.,2024-07-07,5,1,33.04,0.33,neutral,"calidad,precio,higiene",0,2,3
R00169,U1181,P2117,Electrónica,Photonix,Atlanta,5,"Probé Photonix en categoría Electrónica. Experiencia duradero. higiene bien, envío regular. Superó mis expectativas.",2023-09-27,1,1,11.67,0.02,positivo,"wifi,calidad,comodidad",1,1,6
R00170,U1043,P2042,Ropa,UrbanWear,Barcelona,4,Compré en UrbanWear (Ropa). Me pareció duradero; precio y talla fueron determinantes. Cinco estrellas.,2024-07-16,2,3,113.68,0.26,positivo,"talla,wifi,atención",1,1,0
R00171,U1154,P2149,Electrónica,Photonix,Atlanta,5,"Probé Photonix en categoría Electrónica. Experiencia maravilloso. higiene bien, garantía regular. Muy recomendado.",2024-08-08,1,1,2.36,0.05,positivo,"garantía,ubicación,precio",1,1,0
R00172,U1039,P2118,Electrónica,VoltPro,Barcelona,4,Compré en VoltPro (Electrónica). Me pareció económico; comodidad y atención fueron determinantes. Cinco estrellas.,2023-02-07,1,4,98.6,0.2,positivo,"sabor,garantía,atención",1,1,0
R00173,U1003,P2059,Ropa,UrbanWear,Barcelona,3,Compré en UrbanWear (Ropa). Me pareció correcto; ubicación y sabor fueron determinantes. Nada especial.,2023-02-20,2,2,41.51,0.01,neutral,"higiene,sabor,comodidad",0,1,0
R00174,U1164,P2102,Ropa,Eleganza,New York,4,"Para ser Ropa, Eleganza resultó económico. Destaco precio, aunque ubicación no fue ideal. Superó mis expectativas.",2023-04-22,5,0,158.72,0.09,positivo,"comodidad,talla,atención",1,0,7
R00175,U1355,P2000,Electrónica,VoltPro,Bogotá,4,"Probé VoltPro en categoría Electrónica. Experiencia cómodo. higiene bien, garantía regular. Superó mis expectativas.",2023-08-06,2,0,9.12,0.03,positivo,"batería,ubicación,comodidad",1,1,6
R00176,U1058,P2107,Ropa,Fit&Go,New York,4,"Probé Fit&Go en categoría Ropa. Experiencia potente. batería bien, wifi regular. Muy recomendado.",2023-02-21,3,2,15.43,0.25,positivo,"comodidad,atención,devolución",1,1,0
R00177,U1107,P2139,Restaurante,Cafeto,Miami,3,"Para ser Restaurante, Cafeto resultó correcto. Destaco precio, aunque talla no fue ideal. Podría mejorar.",2023-11-22,2,3,34.05,0.12,neutral,"ubicación,garantía,calidad",0,0,-1
R00178,U1078,P2019,Hotel,EcoStay,Lima,2,"Probé EcoStay en categoría Hotel. Experiencia terrible. comodidad bien, ubicación regular. Nunca más.",2023-02-27,1,1,90.36,0.02,negativo,"talla,higiene,devolución",0,1,-1
R00179,U1018,P2111,Electrónica,Auralink,Puerto Plata,3,"Para ser Electrónica, Auralink resultó normal. Destaco calidad, aunque garantía no fue ideal. Está bien por el precio.",2023-03-08,2,1,105.35,0.13,neutral,"devolución,sabor,wifi",0,0,-1
R00180,U1331,P2125,Hotel,EcoStay,Barcelona,5,El hotel de EcoStay es amable. La devolución fue adecuada y la higiene podría mejorar. Superó mis expectativas.,2023-04-22,0,1,148.96,0.03,positivo,"comodidad,envío,devolución",1,2,-1
R00181,U1113,P2146,Restaurante,El Asadero,Ciudad de México,5,"Para ser Restaurante, El Asadero resultó potente. Destaco talla, aunque comodidad no fue ideal. Cinco estrellas.",2024-05-30,1,1,26.4,0.07,positivo,"wifi,talla,devolución",1,0,-1
R00182,U1237,P2094,Ropa,Eleganza,Ciudad de México,4,"Para ser Ropa, Eleganza resultó potente. Destaco sabor, aunque envío no fue ideal. Muy recomendado.",2024-04-18,2,1,38.2,0.13,positivo,"devolución,batería,comodidad",1,0,15
R00183,U1043,P2032,Ropa,UrbanWear,Bogotá,3,"Probé UrbanWear en categoría Ropa. Experiencia estándar. sabor bien, wifi regular. Nada especial.",2024-04-12,3,1,73.15,0.1,neutral,"calidad,talla,precio",0,1,0
R00184,U1243,P2049,Hotel,EcoStay,Santo Domingo,3,El hotel de EcoStay es estándar. La garantía fue adecuada y la envío podría mejorar. Está bien por el precio.,2024-04-08,6,0,439.5,0.67,neutral,"calidad,ubicación,talla",0,2,-1
R00185,U1175,P2137,Hotel,Andes Inn,Lima,5,"Para ser Hotel, Andes Inn resultó rápido. Destaco wifi, aunque precio no fue ideal. Muy recomendado.",2024-05-06,0,0,165.07,0.22,positivo,"batería,calidad,devolución",1,0,-1
R00186,U1218,P2120,Restaurante,SushiGo,New York,5,El restaurante de SushiGo es rápido. La batería fue adecuada y la talla podría mejorar. Muy recomendado.,2023-09-08,3,1,53.11,0.11,positivo,"ubicación,atención,higiene",1,2,-1
R00187,U1314,P2003,Hotel,Sueño Real,Atlanta,4,"Para ser Hotel, Sueño Real resultó amable. Destaco envío, aunque devolución no fue ideal. Vale cada peso.",2023-05-11,0,0,127.63,0.47,positivo,"atención,ubicación,comodidad",1,0,-1
R00188,U1360,P2032,Ropa,UrbanWear,Santiago de los Caballeros,3,"Probé UrbanWear en categoría Ropa. Experiencia aceptable. precio bien, higiene regular. Ni bien ni mal.",2024-07-29,4,1,52.36,0.12,neutral,"devolución,calidad,comodidad",0,1,16
R00189,U1134,P2034,Supermercado,Frescura,Bogotá,5,El supermercado de Frescura es limpio. La higiene fue adecuada y la batería podría mejorar. Cinco estrellas.,2023-11-14,4,0,31.18,0.35,positivo,"batería,ubicación,wifi",1,2,17
R00190,U1180,P2063,Restaurante,La Trattoria,Santiago de los Caballeros,5,"Para ser Restaurante, La Trattoria resultó delicioso. Destaco comodidad, aunque calidad no fue ideal. Cinco estrellas.",2023-10-23,3,2,25.05,0.03,positivo,"ubicación,comodidad,precio",1,0,18
R00191,U1122,P2005,Ropa,UrbanWear,Quito,4,Compré en UrbanWear (Ropa). Me pareció limpio; wifi y higiene fueron determinantes. Muy recomendado.,2023-11-06,6,2,6.87,0.25,positivo,"garantía,calidad,precio",1,1,0
R00192,U1196,P2045,Supermercado,EcoMarket,Puerto Plata,4,Compré en EcoMarket (Supermercado). Me pareció potente; wifi y precio fueron determinantes. Muy recomendado.,2023-11-22,0,0,21.28,0.11,positivo,"higiene,precio,ubicación",1,1,0
